330000.000000,0.019297,0.000239,0.813818,0.079036,0.107145,5178.000000,63.680000,81.312814,110.000000,30.000000,2.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.013236,0.000183,0.632013,0.294731,0.073256,4098.000000,51.620000,79.387834,130.000000,30.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
210000.000000,0.027352,0.000356,0.762114,0.087038,0.150848,3378.000000,57.440000,58.809192,70.000000,30.000000,1.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
550000.000000,0.006742,0.000110,0.696320,0.266507,0.037173,6938.000000,37.080000,187.108954,110.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.016321,0.000203,0.846554,0.063992,0.089454,5658.000000,63.650000,88.892380,130.000000,30.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.009795,0.000158,0.641482,0.305015,0.053503,4098.000000,38.200000,107.277487,130.000000,30.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
270000.000000,0.024448,0.000297,0.799404,0.066919,0.133678,3618.000000,66.010000,54.809877,90.000000,30.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
550000.000000,0.006218,0.000106,0.698449,0.266647,0.034904,6938.000000,34.200000,202.865497,110.000000,50.000000,2.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.017146,0.000208,0.826956,0.079569,0.093474,5658.000000,66.870000,84.611934,130.000000,30.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.010233,0.000161,0.639451,0.303295,0.057254,4098.000000,39.910000,102.681032,130.000000,30.000000,1.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
270000.000000,0.022444,0.000285,0.787267,0.085570,0.127163,3618.000000,60.600000,59.702970,90.000000,30.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.027180,0.000420,0.544727,0.304233,0.151040,3138.000000,40.770000,76.968359,30.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.017264,0.000209,0.827277,0.076536,0.096187,5658.000000,67.330000,84.033863,130.000000,30.000000,2.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
650000.000000,0.007586,0.000108,0.695280,0.262748,0.041972,7738.000000,49.310000,156.925573,130.000000,50.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.015833,0.000322,0.619127,0.294413,0.086460,3138.000000,23.750000,132.126316,30.000000,50.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.034180,0.000469,0.740187,0.072473,0.187340,3738.000000,51.270000,72.908133,30.000000,50.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.013647,0.000300,0.628760,0.296613,0.074627,3138.000000,20.470000,153.297509,30.000000,50.000000,1.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.020600,0.000367,0.794120,0.089387,0.116493,3738.000000,30.900000,120.970874,30.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
270000.000000,0.023415,0.000291,0.787267,0.081996,0.130737,3618.000000,63.220000,57.228725,90.000000,30.000000,1.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.021420,0.000374,0.791373,0.089153,0.119473,3738.000000,32.130000,116.339869,30.000000,50.000000,2.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.018592,0.000270,0.604784,0.292556,0.102660,3538.000000,46.480000,76.118761,50.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
650000.000000,0.005982,0.000096,0.701740,0.265017,0.033243,7738.000000,38.880000,199.022634,130.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.022196,0.000295,0.807548,0.068868,0.123584,4538.000000,55.490000,81.780501,50.000000,50.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.011820,0.000216,0.646572,0.287892,0.065536,3538.000000,29.550000,119.729272,50.000000,50.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
330000.000000,0.020264,0.000245,0.822297,0.065521,0.112182,3858.000000,66.870000,57.694033,110.000000,30.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.016564,0.000255,0.822904,0.084396,0.092700,4538.000000,41.410000,109.587056,50.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
650000.000000,0.005545,0.000092,0.704518,0.264588,0.030894,7738.000000,36.040000,214.705882,130.000000,50.000000,2.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.010680,0.000206,0.649296,0.290700,0.060004,3538.000000,26.700000,132.509363,50.000000,50.000000,1.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.017196,0.000260,0.819876,0.085632,0.094492,4538.000000,42.990000,105.559432,50.000000,50.000000,2.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
210000.000000,0.019600,0.000302,0.604805,0.286338,0.108857,4218.000000,41.160000,102.478134,30.000000,70.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
330000.000000,0.020588,0.000247,0.803252,0.082439,0.114309,3858.000000,67.940000,56.785399,110.000000,30.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
210000.000000,0.010929,0.000227,0.668195,0.272438,0.059367,4218.000000,22.950000,183.790850,30.000000,70.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.016926,0.000218,0.840680,0.066651,0.092669,5338.000000,59.240000,90.108035,70.000000,50.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.014234,0.000200,0.633640,0.287617,0.078743,3938.000000,49.820000,79.044560,70.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
210000.000000,0.007810,0.000192,0.684529,0.270443,0.045029,4218.000000,16.400000,257.195122,30.000000,70.000000,2.000000,1.000000,35.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.012869,0.000191,0.657909,0.271214,0.070877,5338.000000,45.040000,118.516874,50.000000,70.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.014397,0.000201,0.839340,0.080283,0.080377,5338.000000,50.390000,105.933717,70.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.009500,0.000164,0.660374,0.285546,0.054080,3938.000000,33.250000,118.436090,70.000000,50.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
330000.000000,0.020939,0.000249,0.805339,0.078579,0.116082,3858.000000,69.100000,55.832127,110.000000,30.000000,1.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.008177,0.000152,0.691260,0.263343,0.045397,5338.000000,28.620000,186.512928,50.000000,70.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.014686,0.000203,0.837311,0.081580,0.081109,5338.000000,51.400000,103.852140,70.000000,50.000000,2.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.008994,0.000160,0.665757,0.283806,0.050437,3938.000000,31.480000,125.095299,70.000000,50.000000,1.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
350000.000000,0.006437,0.000135,0.699620,0.264580,0.035800,5338.000000,22.530000,236.928540,50.000000,70.000000,2.000000,1.000000,35.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.017538,0.000210,0.837218,0.064487,0.098295,4098.000000,68.400000,59.912281,130.000000,30.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
450000.000000,0.013649,0.000173,0.859402,0.065724,0.074873,6138.000000,61.420000,99.934875,90.000000,50.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
490000.000000,0.009718,0.000140,0.684365,0.262627,0.053008,6458.000000,47.620000,135.615288,70.000000,70.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
450000.000000,0.011198,0.000157,0.656876,0.280216,0.062909,4338.000000,50.390000,86.088510,90.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
450000.000000,0.012489,0.000166,0.852793,0.076789,0.070418,6138.000000,56.200000,109.217082,90.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
490000.000000,0.006671,0.000116,0.704080,0.258312,0.037608,6458.000000,32.690000,197.552768,70.000000,70.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.018218,0.000214,0.819377,0.078897,0.101726,4098.000000,71.050000,57.677692,130.000000,30.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
450000.000000,0.008389,0.000136,0.671851,0.281942,0.046207,4338.000000,37.750000,114.913907,90.000000,50.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
490000.000000,0.005629,0.000107,0.710355,0.259057,0.030588,6458.000000,27.580000,234.155185,70.000000,70.000000,2.000000,1.000000,35.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
450000.000000,0.012747,0.000167,0.851360,0.077873,0.070767,6138.000000,57.360000,107.008368,90.000000,50.000000,2.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
390000.000000,0.019295,0.000220,0.818672,0.075721,0.105608,4098.000000,75.250000,54.458472,130.000000,30.000000,1.000000,1.000000,15.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
450000.000000,0.007742,0.000131,0.675411,0.281578,0.043011,4338.000000,34.840000,124.512055,90.000000,50.000000,1.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
630000.000000,0.007738,0.000110,0.698829,0.258321,0.042851,7578.000000,48.750000,155.446154,90.000000,70.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.036660,0.000485,0.727840,0.071647,0.200513,3138.000000,54.990000,57.064921,30.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
550000.000000,0.011273,0.000142,0.873185,0.063809,0.063005,6938.000000,62.000000,111.903226,110.000000,50.000000,2.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.023520,0.000391,0.782140,0.091720,0.126140,3138.000000,35.280000,88.945578,30.000000,50.000000,1.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
550000.000000,0.009205,0.000129,0.669611,0.277873,0.052516,4738.000000,50.630000,93.580881,110.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
630000.000000,0.005802,0.000096,0.713308,0.254748,0.031944,7578.000000,36.550000,207.332421,90.000000,70.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
150000.000000,0.023400,0.000390,0.783627,0.089013,0.127360,3138.000000,35.100000,89.401709,30.000000,50.000000,1.000000,1.000000,25.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
550000.000000,0.011122,0.000141,0.864600,0.073189,0.062211,6938.000000,61.170000,113.421612,110.000000,50.000000,2.000000,1.000000,20.000000,5.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
250000.000000,0.023868,0.000305,0.796128,0.070560,0.133312,3538.000000,59.670000,59.292777,50.000000,50.000000,1.000000,0.000000,0.000000,0.000000,1.580000,300.000000,0.950000,1,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
630000.000000,0.004706,0.000086,0.716683,0.257076,0.026241,7578.000000,29.650000,255.581788,90.000000,70.000000,2.000000,1.000000,35.000000,5.000000,1.580000,300.000000,0.950000,2,1.270000
Ntot,Ndet/Ntot,err,Nabs/Ntot,Nesc/Ntot,NhPMT/Ntot,cost,fDet_total,cost_per_eff_area,L,W,T,useWedge,wedgeLen,wedgeTipW,nScint,absLen,Rwrap,wrap,rPMT
